,Account Length,Area Code,Churn?,CustServ Calls,Day Calls,Day Charge,Day Mins,Eve Calls,Eve Charge,Eve Mins,Int'l Plan,Intl Calls,Intl Charge,Intl Mins,Night Calls,Night Charge,Night Mins,Phone,State,VMail Message,VMail Plan
959,5,415,False.,3,106,33.860000,199.200000,12,15.920000,187.300000,no,3,3.590000,13.300000,85,9.630000,214.000000,380-2758,AR,0,no
960,97,408,False.,0,81,36.990000,217.600000,51,27.240000,320.500000,no,3,1.130000,4.200000,110,6.780000,150.700000,402-2728,MA,0,no
961,107,415,False.,3,95,36.060000,212.100000,88,12.760000,150.100000,no,2,2.080000,7.700000,111,9.890000,219.800000,354-9062,NJ,0,no
962,142,415,False.,1,75,26.180000,154.000000,97,14.090000,165.800000,no,5,2.920000,10.800000,83,12.150000,270.000000,417-2054,MO,30,yes
963,9,408,False.,1,130,32.950000,193.800000,98,17.220000,202.600000,no,2,3.590000,13.300000,102,8.600000,191.200000,353-1941,NY,31,yes
964,73,415,False.,0,130,29.820000,175.400000,105,21.090000,248.100000,no,4,3.290000,12.200000,85,5.510000,122.400000,328-1522,AZ,0,no
965,48,510,True.,2,63,25.840000,152.000000,131,22.000000,258.800000,no,5,4.240000,15.700000,109,11.840000,263.200000,408-4529,NJ,22,yes
966,43,408,False.,0,147,39.130000,230.200000,121,15.870000,186.700000,no,3,2.480000,9.200000,100,5.780000,128.400000,417-5320,WV,0,no
967,122,408,True.,1,103,29.730000,174.900000,105,21.100000,248.200000,no,3,3.650000,13.500000,116,7.410000,164.600000,370-9755,NM,33,yes
968,93,415,False.,0,68,32.330000,190.200000,64,22.290000,262.200000,no,4,2.380000,8.800000,92,5.850000,130.000000,372-4835,SC,0,no
969,85,415,False.,1,122,29.990000,176.400000,123,19.120000,224.900000,no,1,3.110000,11.500000,50,9.880000,219.600000,334-6605,VT,0,no
970,59,415,False.,3,95,27.350000,160.900000,65,21.350000,251.200000,no,5,1.350000,5.000000,97,12.300000,273.400000,399-5564,TN,0,no
971,87,415,False.,1,90,38.880000,228.700000,99,13.860000,163.000000,no,3,3.190000,11.800000,90,6.930000,154.100000,392-2887,LA,0,no
972,137,408,False.,0,90,24.480000,144.000000,100,15.440000,181.600000,no,2,3.320000,12.300000,93,5.760000,128.100000,328-2110,OH,0,no
973,21,510,False.,6,90,23.100000,135.900000,84,23.040000,271.000000,no,7,2.570000,9.500000,89,8.060000,179.100000,383-5976,OR,31,yes
974,129,510,True.,0,118,56.830000,334.300000,104,16.330000,192.100000,no,6,2.810000,10.400000,83,8.590000,191.000000,332-6181,DE,0,no
975,104,415,False.,0,77,22.190000,130.500000,117,11.150000,131.200000,no,6,3.510000,13.000000,63,11.910000,264.700000,330-5255,KY,0,no
976,93,408,True.,4,105,22.810000,134.200000,128,13.810000,162.500000,no,2,3.190000,11.800000,90,8.400000,186.600000,413-5190,GA,21,yes
977,63,415,True.,4,102,47.260000,278.000000,114,22.640000,266.400000,no,4,3.540000,13.100000,118,10.080000,224.100000,394-7447,VT,0,no
978,161,415,False.,0,70,17.920000,105.400000,122,18.260000,214.800000,no,5,2.110000,7.800000,126,10.060000,223.600000,353-7096,OR,0,no
979,50,510,False.,3,94,32.110000,188.900000,104,17.330000,203.900000,no,8,3.130000,11.600000,124,6.830000,151.800000,395-6002,TX,0,no
980,103,408,False.,1,85,19.010000,111.800000,102,20.370000,239.600000,no,4,1.860000,6.900000,81,12.070000,268.300000,372-9816,MO,24,yes
981,84,415,False.,1,106,27.050000,159.100000,101,12.730000,149.800000,no,18,3.510000,13.000000,108,9.600000,213.400000,400-7253,ND,33,yes
982,92,510,False.,1,105,36.110000,212.400000,118,19.090000,224.600000,no,4,2.430000,9.000000,105,9.960000,221.300000,344-7470,MN,0,no
983,77,415,False.,1,112,24.190000,142.300000,111,26.040000,306.300000,no,1,2.670000,9.900000,82,8.840000,196.500000,378-8572,NV,0,no
984,64,415,True.,1,55,58.960000,346.800000,79,21.210000,249.500000,yes,9,3.590000,13.300000,102,12.390000,275.400000,345-9140,NY,0,no
985,159,415,False.,1,102,19.360000,113.900000,146,12.350000,145.300000,no,9,3.190000,11.800000,137,8.780000,195.200000,340-5460,FL,15,yes
986,110,415,True.,1,103,45.540000,267.900000,74,22.380000,263.300000,yes,2,2.240000,8.300000,106,8.010000,178.100000,369-8024,KS,27,yes
987,138,510,False.,3,117,29.140000,171.400000,128,9.790000,115.200000,no,4,4.590000,17.000000,115,10.100000,224.500000,395-8595,NV,0,no
988,178,408,False.,1,150,46.820000,275.400000,62,15.940000,187.500000,no,3,3.670000,13.600000,126,6.620000,147.100000,359-4587,NV,0,no
989,38,415,False.,0,118,33.520000,197.200000,70,21.240000,249.900000,no,2,1.050000,3.900000,104,13.450000,298.900000,375-5439,SC,31,yes
990,50,415,False.,2,97,32.740000,192.600000,101,11.490000,135.200000,no,2,2.130000,7.900000,101,9.730000,216.200000,361-3779,MI,35,yes
991,45,510,False.,1,104,15.590000,91.700000,119,12.800000,150.600000,no,5,2.080000,7.700000,103,2.850000,63.300000,375-8934,MI,26,yes
992,70,510,False.,0,99,21.470000,126.300000,106,12.040000,141.600000,no,2,2.590000,9.600000,96,11.520000,255.900000,395-4757,TN,0,no
993,147,510,False.,3,107,42.760000,251.500000,110,19.900000,234.100000,no,6,2.810000,10.400000,87,9.600000,213.400000,421-7205,NY,33,yes
994,94,510,False.,1,108,32.400000,190.600000,95,12.950000,152.300000,no,5,2.030000,7.500000,97,6.510000,144.700000,379-8805,NV,0,no
995,179,510,False.,0,101,19.740000,116.100000,99,17.150000,201.800000,no,5,3.130000,11.600000,103,8.190000,181.900000,348-2150,IL,0,no
996,116,415,False.,2,91,36.940000,217.300000,95,18.370000,216.100000,no,3,3.050000,11.300000,76,6.660000,148.100000,417-9128,MS,0,no
997,59,510,False.,0,80,30.500000,179.400000,99,19.760000,232.500000,no,3,3.970000,14.700000,105,7.910000,175.800000,351-4226,ND,0,no
998,165,415,False.,0,109,35.310000,207.700000,94,14.010000,164.800000,no,3,2.130000,7.900000,91,2.450000,54.500000,330-6630,NC,0,no
999,133,408,True.,2,138,47.140000,277.300000,117,19.410000,228.400000,no,4,3.460000,12.800000,103,5.280000,117.300000,387-9137,MI,0,no
1000,140,415,False.,1,84,21.300000,125.300000,121,14.250000,167.600000,no,4,2.270000,8.400000,94,11.730000,260.600000,372-3987,TN,0,no
1001,93,408,False.,2,91,23.480000,138.100000,72,14.220000,167.300000,no,3,1.840000,6.800000,115,10.750000,238.900000,408-5183,VT,32,yes
1002,52,510,False.,0,88,28.780000,169.300000,97,19.200000,225.900000,no,3,2.210000,8.200000,86,7.740000,172.000000,412-9357,OK,38,yes
1003,64,415,False.,1,101,34.220000,201.300000,89,12.220000,143.800000,no,3,3.320000,12.300000,127,6.760000,150.200000,402-3599,DE,27,yes
1004,12,510,False.,2,117,36.840000,216.700000,126,9.900000,116.500000,yes,4,2.650000,9.800000,110,9.900000,220.000000,379-5211,ND,0,no
1005,48,415,False.,2,92,32.370000,190.400000,85,26.990000,317.500000,no,4,2.240000,8.300000,113,6.000000,133.400000,405-9217,OR,0,no
1006,181,408,False.,1,91,24.360000,143.300000,58,16.620000,195.500000,no,7,1.620000,6.000000,95,10.050000,223.300000,340-9200,NY,0,no
1007,168,415,False.,2,57,16.560000,97.400000,98,17.310000,203.600000,no,2,3.080000,11.400000,124,7.830000,173.900000,339-9026,MO,42,yes
1008,155,415,False.,3,111,30.840000,181.400000,92,14.250000,167.700000,no,3,3.050000,11.300000,122,7.580000,168.500000,343-4772,FL,0,no
1009,105,510,False.,0,83,41.890000,246.400000,101,21.780000,256.200000,no,4,1.030000,3.800000,151,7.610000,169.000000,345-2108,ND,0,no
1010,11,415,False.,2,130,24.380000,143.400000,50,24.600000,289.400000,no,6,2.620000,9.700000,100,8.730000,194.000000,401-4650,NY,0,no
1011,182,415,False.,2,111,17.830000,104.900000,120,16.870000,198.500000,no,5,2.160000,8.000000,91,11.620000,258.200000,400-3945,ND,0,no
1012,104,415,False.,1,93,26.550000,156.200000,54,16.410000,193.000000,no,5,3.540000,13.100000,94,10.020000,222.700000,338-3781,NY,0,no
1013,102,415,False.,0,125,19.520000,114.800000,126,6.960000,81.900000,no,4,3.240000,12.000000,101,13.690000,304.300000,342-6316,OH,0,no
1014,122,415,False.,0,96,39.530000,232.500000,120,17.470000,205.500000,no,2,3.210000,11.900000,91,9.620000,213.700000,336-5920,AL,0,no
1015,41,415,False.,1,117,24.410000,143.600000,108,12.950000,152.400000,no,3,2.320000,8.600000,110,8.750000,194.400000,332-1060,SC,0,no
1016,132,415,False.,2,132,30.040000,176.700000,80,20.750000,244.100000,no,4,2.460000,9.100000,120,7.930000,176.300000,418-3426,GA,0,no
1017,76,415,True.,1,148,44.780000,263.400000,69,19.580000,230.300000,no,5,3.080000,11.400000,101,7.680000,170.600000,408-6326,WY,0,no
1018,13,415,False.,1,74,24.890000,146.400000,92,12.620000,148.500000,no,3,3.050000,11.300000,96,9.750000,216.700000,334-6142,WV,0,no
1019,115,415,False.,2,72,24.650000,145.000000,157,16.530000,194.500000,no,3,3.830000,14.200000,138,10.900000,242.300000,336-6128,HI,33,yes
1020,67,408,False.,1,91,28.530000,167.800000,69,14.250000,167.700000,no,12,2.270000,8.400000,71,4.960000,110.300000,406-6708,WV,0,no
1021,154,510,False.,0,99,28.370000,166.900000,97,13.170000,154.900000,no,5,1.940000,7.200000,89,8.520000,189.400000,388-8670,LA,0,no
1022,100,510,False.,2,87,24.230000,142.500000,88,16.630000,195.700000,no,8,2.110000,7.800000,117,5.490000,122.100000,363-5853,AR,0,no
1023,146,510,False.,1,65,22.610000,133.000000,93,22.340000,262.800000,yes,3,3.020000,11.200000,128,9.640000,214.300000,383-6544,AK,0,no
1024,148,415,False.,1,129,42.990000,252.900000,88,24.170000,284.300000,no,1,3.320000,12.300000,99,11.830000,262.800000,378-2940,DC,11,yes
1025,67,415,False.,2,94,16.150000,95.000000,73,24.750000,291.200000,no,2,2.700000,10.000000,114,7.180000,159.600000,338-7683,AL,28,yes
1026,161,510,True.,1,106,33.010000,194.200000,105,21.200000,249.400000,yes,1,3.480000,12.900000,129,11.470000,254.900000,329-2786,UT,0,no
1027,70,415,False.,1,114,37.880000,222.800000,113,18.350000,215.900000,no,0,0.000000,0.000000,122,10.060000,223.500000,369-9465,KS,0,no
1028,116,510,False.,0,82,34.310000,201.800000,95,19.680000,231.500000,no,5,4.460000,16.500000,130,10.170000,226.100000,337-3769,MN,0,no
1029,99,415,True.,2,125,36.720000,216.000000,104,19.750000,232.300000,no,4,2.510000,9.300000,100,9.700000,215.500000,400-6257,VA,42,yes
1030,87,415,False.,1,108,24.870000,146.300000,102,14.600000,171.800000,no,9,1.430000,5.300000,66,7.540000,167.500000,411-6663,UT,0,no
1031,87,510,False.,1,85,39.920000,234.800000,91,11.980000,140.900000,no,5,2.570000,9.500000,93,9.190000,204.300000,384-3101,IN,0,no
1032,70,408,False.,2,111,33.760000,198.600000,115,18.180000,213.900000,no,6,2.860000,10.600000,105,7.700000,171.200000,339-5329,CT,0,no
1033,131,408,False.,2,80,16.050000,94.400000,101,18.280000,215.100000,no,9,3.540000,13.100000,108,8.090000,179.700000,388-9944,DE,0,no
1034,119,510,False.,2,74,32.370000,190.400000,113,18.330000,215.600000,no,1,2.700000,10.000000,111,7.250000,161.200000,403-1769,VT,0,no
1035,119,408,False.,3,77,24.240000,142.600000,126,17.700000,208.200000,no,2,3.240000,12.000000,102,7.690000,171.000000,390-1612,MO,32,yes
1036,87,510,False.,0,80,22.810000,134.200000,71,14.030000,165.000000,yes,5,2.890000,10.700000,102,7.790000,173.100000,421-7214,RI,0,no
1037,112,415,True.,5,92,19.020000,111.900000,143,9.690000,114.000000,no,3,3.810000,14.100000,79,6.610000,146.800000,338-6962,CA,0,no
1038,75,415,False.,2,89,20.880000,122.800000,104,17.960000,211.300000,no,2,2.890000,10.700000,91,11.760000,261.400000,333-9826,RI,0,no
1039,150,510,False.,4,77,32.180000,189.300000,105,18.780000,220.900000,no,5,2.480000,9.200000,117,10.740000,238.700000,411-8549,CT,0,no
1040,161,510,False.,0,112,40.870000,240.400000,102,17.150000,201.800000,no,6,4.350000,16.100000,112,9.270000,206.100000,381-9234,IN,38,yes
1041,91,510,False.,0,112,15.900000,93.500000,128,15.590000,183.400000,yes,3,2.670000,9.900000,133,10.830000,240.700000,387-9855,FL,24,yes
1042,124,415,False.,3,104,26.960000,158.600000,77,17.950000,211.200000,no,8,2.750000,10.200000,104,8.070000,179.300000,371-6990,KS,0,no
1043,94,510,False.,4,109,41.340000,243.200000,88,12.500000,147.000000,yes,4,1.940000,7.200000,99,4.270000,94.900000,417-3046,NY,0,no
1044,217,408,False.,4,115,29.990000,176.400000,128,13.500000,158.800000,no,3,2.510000,9.300000,107,13.800000,306.600000,385-7082,TX,0,no
1045,158,510,False.,0,129,37.550000,220.900000,108,20.590000,242.200000,no,5,1.730000,6.400000,75,10.500000,233.300000,365-5886,RI,0,no
1046,102,415,False.,0,87,24.550000,144.400000,128,22.650000,266.500000,no,7,1.920000,7.100000,59,9.790000,217.600000,373-5196,NV,0,no
1047,85,510,False.,0,107,36.090000,212.300000,103,19.410000,228.400000,no,3,2.080000,7.700000,116,7.350000,163.300000,327-6194,UT,0,no
1048,79,510,False.,1,72,24.990000,147.000000,102,14.080000,165.700000,no,9,2.270000,8.400000,107,10.940000,243.200000,381-4565,OK,0,no
1049,139,510,False.,2,112,16.350000,96.200000,70,15.210000,178.900000,no,10,3.480000,12.900000,84,8.190000,182.100000,357-9832,MN,25,yes
1050,103,415,False.,0,118,44.780000,263.400000,69,15.220000,179.100000,no,2,2.780000,10.300000,112,9.660000,214.700000,396-4845,NC,0,no
1051,98,415,False.,1,67,2.130000,12.500000,90,21.810000,256.600000,yes,9,2.080000,7.700000,88,7.620000,169.400000,378-6772,OR,0,no
1052,78,408,False.,2,116,27.590000,162.300000,86,16.350000,192.400000,no,3,2.730000,10.100000,100,10.830000,240.600000,353-4296,NH,0,no
1053,50,408,False.,1,107,31.210000,183.600000,118,4.980000,58.600000,no,3,2.350000,8.700000,99,9.120000,202.600000,362-8331,AK,0,no
1054,161,415,False.,1,109,30.280000,178.100000,86,12.450000,146.500000,no,2,2.300000,8.500000,78,6.190000,137.600000,362-4685,OR,0,no
1055,67,408,False.,0,101,34.240000,201.400000,122,8.300000,97.600000,no,3,1.890000,7.000000,119,9.110000,202.500000,383-1431,KS,0,no
1056,86,415,False.,1,158,20.910000,123.000000,119,11.380000,133.900000,no,4,3.590000,13.300000,103,6.220000,138.200000,332-2258,WV,38,yes
1057,92,510,False.,0,125,35.360000,208.000000,76,16.910000,198.900000,no,6,2.320000,8.600000,97,3.440000,76.400000,375-8304,GA,0,no
1058,174,415,False.,1,72,40.660000,239.200000,124,16.020000,188.500000,no,3,2.380000,8.800000,116,4.750000,105.600000,340-5580,NM,0,no
1059,124,510,False.,1,97,32.810000,193.000000,99,7.630000,89.800000,no,3,4.130000,15.300000,104,7.780000,172.800000,362-1490,OH,0,no
1060,132,415,False.,1,101,29.670000,174.500000,105,20.880000,245.600000,no,9,2.780000,10.300000,76,7.780000,172.800000,336-4281,ND,31,yes
1061,190,415,False.,1,71,19.840000,116.700000,88,12.400000,145.900000,no,3,2.670000,9.900000,103,7.880000,175.100000,361-1315,RI,26,yes
1062,101,510,False.,1,127,15.950000,93.800000,104,12.750000,150.000000,no,2,2.890000,10.700000,116,10.850000,241.100000,342-5906,HI,0,no
1063,185,415,False.,2,114,26.200000,154.100000,106,10.090000,118.700000,yes,3,3.480000,12.900000,105,11.630000,258.400000,405-7904,WY,30,yes
1064,68,415,False.,0,82,40.720000,239.500000,105,17.320000,203.800000,no,6,2.670000,9.900000,70,7.550000,167.800000,349-4762,NY,29,yes
1065,117,510,False.,0,140,36.720000,216.000000,69,19.050000,224.100000,no,4,3.190000,11.800000,112,12.060000,267.900000,385-3263,KS,25,yes
1066,118,408,False.,1,97,31.860000,187.400000,89,15.110000,177.800000,no,6,3.290000,12.200000,97,10.500000,233.400000,405-9496,LA,0,no
1067,124,415,False.,0,119,28.460000,167.400000,143,19.820000,233.200000,no,5,2.780000,10.300000,115,4.930000,109.600000,396-6775,PA,0,no
1068,22,510,False.,1,108,27.270000,160.400000,88,18.540000,218.100000,no,4,3.380000,12.500000,115,8.680000,192.900000,393-6475,NV,0,no
1069,75,415,False.,1,92,24.340000,143.200000,142,17.770000,209.100000,no,9,3.210000,11.900000,96,7.790000,173.000000,379-7779,MN,0,no
1070,134,408,False.,1,122,34.900000,205.300000,155,20.440000,240.500000,no,9,1.350000,5.000000,107,8.060000,179.100000,408-8650,PA,0,no
1071,164,408,False.,1,88,37.250000,219.100000,99,12.880000,151.500000,no,6,3.860000,14.300000,60,2.250000,50.100000,400-3497,MO,25,yes
1072,44,510,False.,1,77,24.340000,143.200000,114,14.430000,169.800000,no,4,2.050000,7.600000,77,9.710000,215.800000,407-9244,NY,0,no
1073,177,415,False.,2,106,39.580000,232.800000,97,14.890000,175.200000,no,7,3.380000,12.500000,77,9.550000,212.200000,406-8809,ME,0,no
1074,110,408,False.,0,81,27.540000,162.000000,89,21.040000,247.500000,no,8,2.400000,8.900000,99,7.000000,155.500000,358-1778,NH,0,no
1075,53,415,False.,1,119,4.400000,25.900000,96,17.550000,206.500000,no,7,1.760000,6.500000,64,10.260000,228.100000,337-4339,WY,27,yes
1076,108,415,True.,4,123,26.210000,154.200000,86,9.550000,112.300000,no,4,4.160000,15.400000,75,11.090000,246.400000,344-7197,NY,0,no
1077,80,408,True.,0,113,54.790000,322.300000,95,18.870000,222.000000,no,8,1.810000,6.700000,123,7.330000,162.800000,333-7631,ME,0,no
1078,158,408,False.,1,112,35.680000,209.900000,82,18.810000,221.300000,no,3,2.210000,8.200000,93,9.450000,210.000000,372-6623,MN,0,no
1079,114,415,False.,0,88,32.560000,191.500000,78,14.890000,175.200000,no,0,0.000000,0.000000,118,9.910000,220.300000,363-2602,OH,0,no
1080,64,408,False.,1,150,49.490000,291.100000,123,19.270000,226.700000,no,2,2.030000,7.500000,67,9.860000,219.100000,387-7757,NC,19,yes
1081,88,415,False.,3,115,36.650000,215.600000,85,18.380000,216.200000,no,1,3.190000,11.800000,65,7.710000,171.300000,397-5381,SD,0,no
1082,82,510,False.,3,101,35.500000,208.800000,87,18.160000,213.700000,yes,6,3.350000,12.400000,86,7.880000,175.100000,406-4604,UT,0,no
1083,111,415,False.,3,97,43.500000,255.900000,129,17.350000,204.100000,no,5,3.320000,12.300000,84,7.710000,171.300000,376-9513,KY,0,no
1084,60,408,False.,2,97,42.960000,252.700000,121,18.790000,221.100000,no,4,3.350000,12.400000,100,4.950000,109.900000,360-1852,MT,0,no
1085,113,408,False.,3,72,22.460000,132.100000,107,21.040000,247.500000,no,6,1.860000,6.900000,123,11.080000,246.200000,421-7270,NJ,0,no
1086,109,408,False.,1,115,36.890000,217.000000,142,17.600000,207.000000,no,4,2.210000,8.200000,106,12.060000,268.000000,371-9482,FL,0,no
1087,105,510,False.,0,79,17.320000,101.900000,97,18.960000,223.100000,no,2,3.480000,12.900000,77,10.870000,241.600000,337-4101,IN,42,yes
1088,85,510,False.,2,100,35.960000,211.500000,88,15.690000,184.600000,no,4,3.590000,13.300000,131,7.390000,164.300000,420-2796,DE,0,no
1089,131,510,False.,0,86,26.080000,153.400000,81,16.870000,198.500000,no,3,2.810000,10.400000,83,7.400000,164.400000,366-4225,AL,0,no
1090,59,510,False.,2,95,28.270000,166.300000,87,20.340000,239.300000,no,3,2.700000,10.000000,108,5.540000,123.200000,398-4567,ME,0,no
1091,148,408,False.,1,87,31.480000,185.200000,96,14.480000,170.400000,no,13,2.570000,9.500000,104,7.430000,165.100000,388-4571,SD,0,no
1092,210,408,False.,2,121,17.780000,104.600000,71,12.710000,149.500000,no,8,1.760000,6.500000,67,11.480000,255.100000,360-8666,VA,0,no
1093,115,415,False.,0,105,41.680000,245.200000,109,13.520000,159.000000,no,8,1.940000,7.200000,74,10.350000,229.900000,333-3704,AK,0,no
1094,106,510,False.,1,120,46.650000,274.400000,82,16.880000,198.600000,no,3,1.620000,6.000000,62,7.240000,160.800000,383-2566,ID,0,no
1095,93,415,False.,1,78,16.730000,98.400000,129,21.220000,249.600000,no,4,3.830000,14.200000,114,11.170000,248.200000,406-5584,RI,0,no
1096,57,415,False.,1,121,47.580000,279.900000,109,18.960000,223.100000,no,2,3.510000,13.000000,94,11.330000,251.700000,344-4691,KY,29,yes
1097,98,510,False.,1,127,31.820000,187.200000,88,16.630000,195.600000,no,4,1.380000,5.100000,129,8.180000,181.800000,347-9737,ND,0,no
1098,157,415,False.,3,95,46.950000,276.200000,119,14.090000,165.800000,no,4,0.590000,2.200000,79,6.820000,151.600000,333-7961,HI,0,no
1099,116,415,False.,1,104,34.070000,200.400000,89,23.190000,272.800000,no,4,2.240000,8.300000,100,9.650000,214.500000,364-2439,WI,35,yes
1100,30,510,False.,2,96,27.590000,162.300000,122,20.740000,244.000000,no,4,2.460000,9.100000,89,8.100000,180.100000,411-8043,WV,0,no
1101,111,510,True.,4,128,30.070000,176.900000,56,8.740000,102.800000,no,2,2.840000,10.500000,84,9.620000,213.700000,332-5084,NJ,0,no
1102,52,415,False.,0,78,28.140000,165.500000,89,17.470000,205.500000,no,6,3.290000,12.200000,124,9.610000,213.600000,413-4831,KS,0,no
1103,72,415,False.,4,93,37.030000,217.800000,113,16.120000,189.700000,no,5,2.810000,10.400000,91,8.220000,182.600000,343-4806,AL,0,no
1104,135,510,True.,2,100,34.240000,201.400000,117,20.950000,246.500000,no,4,3.480000,12.900000,131,6.970000,154.800000,401-8735,NJ,28,yes
1105,86,510,False.,3,115,32.390000,190.500000,130,15.270000,179.600000,no,5,2.730000,10.100000,89,11.630000,258.500000,391-8626,NC,0,no
